date,store_id,product_id,sales,is_holiday,year,month,day,day_of_week,sales_lag_7,sales_lag_30,rolling_mean_7,rolling_mean_30
2023-09-02,5,2,38,0,2023,9,2,7,47,32,41.57142857142857,39.06666666666667
2023-09-03,5,2,39,0,2023,9,3,1,51,36,40.285714285714285,39.266666666666666
2023-09-04,5,2,29,0,2023,9,4,2,44,44,38.57142857142857,39.36666666666667
2023-09-05,5,2,29,0,2023,9,5,3,38,49,36.42857142857143,38.86666666666667
2023-09-06,5,2,31,0,2023,9,6,4,37,38,35.142857142857146,38.2
2023-09-07,5,2,27,0,2023,9,7,5,44,40,34.285714285714285,37.96666666666667
2023-09-08,5,2,31,0,2023,9,8,6,30,40,31.857142857142858,37.53333333333333
2023-09-09,5,2,34,0,2023,9,9,7,38,32,32.0,37.233333333333334
2023-09-10,5,2,42,0,2023,9,10,1,39,32,31.428571428571427,37.3
2023-09-11,5,2,27,0,2023,9,11,2,29,39,31.857142857142858,37.63333333333333
2023-09-12,5,2,32,0,2023,9,12,3,29,36,31.571428571428573,37.233333333333334
2023-09-13,5,2,31,0,2023,9,13,4,31,34,32.0,37.1
2023-09-14,5,2,30,0,2023,9,14,5,27,33,32.0,37.0
2023-09-15,5,2,27,0,2023,9,15,6,31,33,32.42857142857143,36.9
2023-09-16,5,2,38,0,2023,9,16,7,34,40,31.857142857142858,36.7
2023-09-17,5,2,37,0,2023,9,17,1,42,36,32.42857142857143,36.63333333333333
2023-09-18,5,2,33,0,2023,9,18,2,27,49,31.714285714285715,36.666666666666664
2023-09-19,5,2,28,0,2023,9,19,3,32,57,32.57142857142857,36.13333333333333
2023-09-20,5,2,36,0,2023,9,20,4,31,43,32.0,35.166666666666664
2023-09-21,5,2,28,0,2023,9,21,5,30,33,32.714285714285715,34.93333333333333
2023-09-22,5,2,33,0,2023,9,22,6,27,29,32.42857142857143,34.766666666666666
2023-09-23,5,2,40,0,2023,9,23,7,38,41,33.285714285714285,34.9
2023-09-24,5,2,31,0,2023,9,24,1,37,35,33.57142857142857,34.86666666666667
2023-09-25,5,2,31,0,2023,9,25,2,33,47,32.714285714285715,34.733333333333334
2023-09-26,5,2,28,0,2023,9,26,3,28,51,32.42857142857143,34.2
2023-09-27,5,2,31,0,2023,9,27,4,36,44,32.42857142857143,33.43333333333333
2023-09-28,5,2,27,0,2023,9,28,5,28,38,31.714285714285715,33.0
2023-09-29,5,2,26,0,2023,9,29,6,33,37,31.571428571428573,32.63333333333333
2023-09-30,5,2,41,0,2023,9,30,7,40,44,30.571428571428573,32.266666666666666
2023-10-01,5,2,41,0,2023,10,1,1,31,30,30.714285714285715,32.166666666666664
2023-10-02,5,2,31,0,2023,10,2,2,31,38,32.142857142857146,32.53333333333333
2023-10-03,5,2,33,0,2023,10,3,3,28,39,32.142857142857146,32.3
2023-10-04,5,2,30,0,2023,10,4,4,31,29,32.857142857142854,32.1
2023-10-05,5,2,28,0,2023,10,5,5,27,29,32.714285714285715,32.13333333333333
2023-10-06,5,2,31,0,2023,10,6,6,26,31,32.857142857142854,32.1
2023-10-07,5,2,41,0,2023,10,7,7,41,27,33.57142857142857,32.1
2023-10-08,5,2,36,0,2023,10,8,1,41,31,33.57142857142857,32.56666666666667
2023-10-09,5,2,27,0,2023,10,9,2,31,34,32.857142857142854,32.733333333333334
2023-10-10,5,2,32,0,2023,10,10,3,33,42,32.285714285714285,32.5
2023-10-11,5,2,33,0,2023,10,11,4,30,27,32.142857142857146,32.166666666666664
2023-10-12,5,2,24,0,2023,10,12,5,28,32,32.57142857142857,32.36666666666667
2023-10-13,5,2,31,0,2023,10,13,6,31,31,32.0,32.1
2023-10-14,5,2,37,0,2023,10,14,7,41,30,32.0,32.1
2023-10-15,5,2,32,0,2023,10,15,1,36,27,31.428571428571427,32.333333333333336
2023-10-16,5,2,31,0,2023,10,16,2,27,38,30.857142857142858,32.5
2023-10-17,5,2,30,0,2023,10,17,3,32,37,31.428571428571427,32.266666666666666
2023-10-18,5,2,28,0,2023,10,18,4,33,33,31.142857142857142,32.03333333333333
2023-10-19,5,2,27,0,2023,10,19,5,24,28,30.428571428571427,31.866666666666667
2023-10-20,5,2,29,0,2023,10,20,6,31,36,30.857142857142858,31.833333333333332
2023-10-21,5,2,40,0,2023,10,21,7,37,28,30.571428571428573,31.6
2023-10-22,5,2,35,0,2023,10,22,1,32,33,31.0,32.0
2023-10-23,5,2,36,0,2023,10,23,2,31,40,31.428571428571427,32.06666666666667
2023-10-24,5,2,32,0,2023,10,24,3,30,31,32.142857142857146,31.933333333333334
2023-10-25,5,2,29,0,2023,10,25,4,28,31,32.42857142857143,31.966666666666665
2023-10-26,5,2,24,0,2023,10,26,5,27,28,32.57142857142857,31.9
2023-10-27,5,2,28,0,2023,10,27,6,29,31,32.142857142857146,31.766666666666666
2023-10-28,5,2,32,0,2023,10,28,7,40,27,32.0,31.666666666666668
2023-10-29,5,2,44,0,2023,10,29,1,35,26,30.857142857142858,31.833333333333332
2023-10-30,5,2,28,0,2023,10,30,2,36,41,32.142857142857146,32.43333333333333
2023-10-31,5,2,29,0,2023,10,31,3,32,41,31.0,32.0
2023-11-01,5,2,27,0,2023,11,1,4,29,31,30.571428571428573,31.6
2023-11-02,5,2,30,0,2023,11,2,5,24,33,30.285714285714285,31.466666666666665
2023-11-03,5,2,34,0,2023,11,3,6,28,30,31.142857142857142,31.366666666666667
2023-11-04,5,2,38,0,2023,11,4,7,32,28,32.0,31.5
2023-11-05,5,2,43,0,2023,11,5,1,44,31,32.857142857142854,31.833333333333332
2023-11-06,5,2,28,0,2023,11,6,2,28,41,32.714285714285715,32.233333333333334
2023-11-07,5,2,32,0,2023,11,7,3,29,36,32.714285714285715,31.8
2023-11-08,5,2,26,0,2023,11,8,4,27,27,33.142857142857146,31.666666666666668
2023-11-09,5,2,36,0,2023,11,9,5,30,32,33.0,31.633333333333333
2023-11-10,5,2,27,0,2023,11,10,6,34,33,33.857142857142854,31.766666666666666
2023-11-11,5,2,41,0,2023,11,11,7,38,24,32.857142857142854,31.566666666666666
2023-11-12,5,2,37,0,2023,11,12,1,43,31,33.285714285714285,32.13333333333333
2023-11-13,5,2,35,0,2023,11,13,2,28,37,32.42857142857143,32.333333333333336
2023-11-14,5,2,32,0,2023,11,14,3,32,32,33.42857142857143,32.266666666666666
2023-11-15,5,2,29,0,2023,11,15,4,26,31,33.42857142857143,32.266666666666666
2023-11-16,5,2,29,0,2023,11,16,5,36,30,33.857142857142854,32.2
2023-11-17,5,2,33,0,2023,11,17,6,27,28,32.857142857142854,32.166666666666664
2023-11-18,5,2,41,0,2023,11,18,7,41,27,33.714285714285715,32.333333333333336
2023-11-19,5,2,40,0,2023,11,19,1,37,29,33.714285714285715,32.8
2023-11-20,5,2,33,0,2023,11,20,2,35,40,34.142857142857146,33.166666666666664
2023-11-21,5,2,30,0,2023,11,21,3,32,35,33.857142857142854,32.93333333333333
2023-11-22,5,2,28,0,2023,11,22,4,29,36,33.57142857142857,32.766666666666666
2023-11-23,5,2,33,0,2023,11,23,5,29,32,33.42857142857143,32.5
2023-11-24,5,2,32,0,2023,11,24,6,33,29,34.0,32.53333333333333
2023-11-25,5,2,85,1,2023,11,25,7,41,24,33.857142857142854,32.63333333333333
2023-11-26,5,2,41,0,2023,11,26,1,40,28,40.142857142857146,34.666666666666664
2023-11-27,5,2,27,0,2023,11,27,2,33,32,40.285714285714285,35.1
2023-11-28,5,2,36,0,2023,11,28,3,30,44,39.42857142857143,34.93333333333333
2023-11-29,5,2,32,0,2023,11,29,4,28,28,40.285714285714285,34.666666666666664
2023-11-30,5,2,30,0,2023,11,30,5,33,29,40.857142857142854,34.8
2023-12-01,5,2,49,0,2023,12,1,6,32,27,40.42857142857143,34.833333333333336
2023-12-02,5,2,66,0,2023,12,2,7,85,30,42.857142857142854,35.56666666666667
2023-12-03,5,2,56,0,2023,12,3,1,41,34,40.142857142857146,36.766666666666666
2023-12-04,5,2,48,0,2023,12,4,2,27,38,42.285714285714285,37.5
2023-12-05,5,2,44,0,2023,12,5,3,36,43,45.285714285714285,37.833333333333336
2023-12-06,5,2,41,0,2023,12,6,4,32,28,46.42857142857143,37.86666666666667
2023-12-07,5,2,48,0,2023,12,7,5,30,32,47.714285714285715,38.3
2023-12-08,5,2,47,0,2023,12,8,6,49,26,50.285714285714285,38.833333333333336
2023-12-09,5,2,49,0,2023,12,9,7,66,36,50.0,39.53333333333333
2023-12-10,5,2,68,0,2023,12,10,1,56,27,47.57142857142857,39.96666666666667
2023-12-11,5,2,44,0,2023,12,11,2,48,41,49.285714285714285,41.333333333333336
2023-12-12,5,2,38,0,2023,12,12,3,44,37,48.714285714285715,41.43333333333333
2023-12-13,5,2,43,0,2023,12,13,4,41,35,47.857142857142854,41.46666666666667
2023-12-14,5,2,46,0,2023,12,14,5,48,32,48.142857142857146,41.733333333333334
2023-12-15,5,2,52,0,2023,12,15,6,47,29,47.857142857142854,42.2
2023-12-16,5,2,61,0,2023,12,16,7,49,29,48.57142857142857,42.96666666666667
2023-12-17,5,2,62,0,2023,12,17,1,68,33,50.285714285714285,44.03333333333333
2023-12-18,5,2,41,0,2023,12,18,2,44,41,49.42857142857143,45.0
2023-12-19,5,2,45,0,2023,12,19,3,38,40,49.0,45.0
2023-12-20,5,2,40,0,2023,12,20,4,43,33,50.0,45.166666666666664
2023-12-21,5,2,48,0,2023,12,21,5,46,30,49.57142857142857,45.4
2023-12-22,5,2,43,0,2023,12,22,6,52,28,49.857142857142854,46.0
2023-12-23,5,2,49,0,2023,12,23,7,61,33,48.57142857142857,46.5
2023-12-24,5,2,117,1,2023,12,24,1,62,32,46.857142857142854,47.03333333333333
2023-12-25,5,2,46,0,2023,12,25,2,41,85,54.714285714285715,49.86666666666667
2023-12-26,5,2,40,0,2023,12,26,3,45,41,55.42857142857143,48.56666666666667
2023-12-27,5,2,50,0,2023,12,27,4,40,27,54.714285714285715,48.53333333333333
2023-12-28,5,2,51,0,2023,12,28,5,48,36,56.142857142857146,49.3
2023-12-29,5,2,0,0,2023,12,29,6,43,32,56.57142857142857,49.8
2023-12-30,5,2,58,0,2023,12,30,7,49,30,50.42857142857143,48.733333333333334
2023-12-31,5,2,61,0,2023,12,31,1,117,49,51.714285714285715,49.666666666666664
2021-01-31,5,3,129,0,2021,1,31,1,118,84,108.0,102.63333333333334
2021-02-01,5,3,111,0,2021,2,1,2,109,158,109.57142857142857,104.13333333333334
2021-02-02,5,3,85,0,2021,2,2,3,85,125,109.85714285714286,102.56666666666666
2021-02-03,5,3,106,0,2021,2,3,4,103,91,109.85714285714286,101.23333333333333
2021-02-04,5,3,94,0,2021,2,4,5,95,101,110.28571428571429,101.73333333333333
2021-02-05,5,3,85,0,2021,2,5,6,108,101,110.14285714285714,101.5
2021-02-06,5,3,103,0,2021,2,6,7,138,98,106.85714285714286,100.96666666666667
2021-02-07,5,3,118,0,2021,2,7,1,129,112,101.85714285714286,101.13333333333334
2021-02-08,5,3,106,0,2021,2,8,2,111,125,100.28571428571429,101.33333333333333
2021-02-09,5,3,90,0,2021,2,9,3,85,0,99.57142857142857,100.7
2021-02-10,5,3,92,0,2021,2,10,4,106,95,100.28571428571429,103.7
2021-02-11,5,3,107,0,2021,2,11,5,94,103,98.28571428571429,103.6
2021-02-12,5,3,101,0,2021,2,12,6,85,103,100.14285714285714,103.73333333333333
2021-02-13,5,3,98,0,2021,2,13,7,103,83,102.42857142857143,103.66666666666667
2021-02-14,5,3,148,0,2021,2,14,1,118,103,101.71428571428571,104.16666666666667
2021-02-15,5,3,90,0,2021,2,15,2,106,142,106.0,105.66666666666667
2021-02-16,5,3,79,0,2021,2,16,3,90,131,103.71428571428571,103.93333333333334
2021-02-17,5,3,103,0,2021,2,17,4,92,90,102.14285714285714,102.2
2021-02-18,5,3,96,0,2021,2,18,5,107,95,103.71428571428571,102.63333333333334
2021-02-19,5,3,83,0,2021,2,19,6,101,82,102.14285714285714,102.66666666666667
2021-02-20,5,3,151,0,2021,2,20,7,98,92,99.57142857142857,102.7
2021-02-21,5,3,114,0,2021,2,21,1,148,90,107.14285714285714,104.66666666666667
2021-02-22,5,3,98,0,2021,2,22,2,90,119,102.28571428571429,105.46666666666667
2021-02-23,5,3,93,0,2021,2,23,3,79,118,103.42857142857143,104.76666666666667
2021-02-24,5,3,89,0,2021,2,24,4,103,109,105.42857142857143,103.93333333333334
2021-02-25,5,3,101,0,2021,2,25,5,96,85,103.42857142857143,103.26666666666667
2021-02-26,5,3,90,0,2021,2,26,6,83,103,104.14285714285714,103.8
2021-02-27,5,3,104,0,2021,2,27,7,151,95,105.14285714285714,103.36666666666666
2021-02-28,5,3,133,0,2021,2,28,1,114,108,98.42857142857143,103.66666666666667
2021-03-01,5,3,105,0,2021,3,1,2,98,138,101.14285714285714,104.5
2021-03-02,5,3,101,0,2021,3,2,3,93,129,102.14285714285714,103.4
2021-03-03,5,3,103,0,2021,3,3,4,89,111,103.28571428571429,102.46666666666667
2021-03-04,5,3,87,0,2021,3,4,5,101,85,105.28571428571429,102.2
2021-03-05,5,3,96,0,2021,3,5,6,90,106,103.28571428571429,102.26666666666667
2021-03-06,5,3,146,0,2021,3,6,7,104,94,104.14285714285714,101.93333333333334
2021-03-07,5,3,135,0,2021,3,7,1,133,85,110.14285714285714,103.66666666666667
2021-03-08,5,3,105,0,2021,3,8,2,105,103,110.42857142857143,105.33333333333333
2021-03-09,5,3,116,0,2021,3,9,3,101,118,110.42857142857143,105.4
2021-03-10,5,3,88,0,2021,3,10,4,103,106,112.57142857142857,105.33333333333333
2021-03-11,5,3,87,0,2021,3,11,5,87,90,110.42857142857143,104.73333333333333
2021-03-12,5,3,97,0,2021,3,12,6,96,92,110.42857142857143,104.63333333333334
2021-03-13,5,3,114,0,2021,3,13,7,146,107,110.57142857142857,104.8
2021-03-14,5,3,132,0,2021,3,14,1,135,101,106.0,105.03333333333333
2021-03-15,5,3,108,0,2021,3,15,2,105,98,105.57142857142857,106.06666666666666
2021-03-16,5,3,92,0,2021,3,16,3,116,148,106.0,106.4
2021-03-17,5,3,103,0,2021,3,17,4,88,90,102.57142857142857,104.53333333333333
2021-03-18,5,3,100,0,2021,3,18,5,87,79,104.71428571428571,104.96666666666667
2021-03-19,5,3,94,0,2021,3,19,6,97,103,106.57142857142857,105.66666666666667
2021-03-20,5,3,110,0,2021,3,20,7,114,96,106.14285714285714,105.36666666666666
2021-03-21,5,3,140,0,2021,3,21,1,132,83,105.57142857142857,105.83333333333333
2021-03-22,5,3,109,0,2021,3,22,2,108,151,106.71428571428571,107.73333333333333
2021-03-23,5,3,112,0,2021,3,23,3,92,114,106.85714285714286,106.33333333333333
2021-03-24,5,3,104,0,2021,3,24,4,103,98,109.71428571428571,106.26666666666667
2021-03-25,5,3,99,0,2021,3,25,5,100,93,109.85714285714286,106.46666666666667
2021-03-26,5,3,103,0,2021,3,26,6,94,89,109.71428571428571,106.66666666666667
2021-03-27,5,3,123,0,2021,3,27,7,110,101,111.0,107.13333333333334
2021-03-28,5,3,121,0,2021,3,28,1,140,90,112.85714285714286,107.86666666666666
2021-03-29,5,3,97,0,2021,3,29,2,109,104,110.14285714285714,108.9
2021-03-30,5,3,102,0,2021,3,30,3,112,133,108.42857142857143,108.66666666666667
2021-03-31,5,3,98,0,2021,3,31,4,104,105,107.0,107.63333333333334
2021-04-01,5,3,100,0,2021,4,1,5,99,101,106.14285714285714,107.4
2021-04-02,5,3,85,0,2021,4,2,6,103,103,106.28571428571429,107.36666666666666
2021-04-03,5,3,133,0,2021,4,3,7,123,87,103.71428571428571,106.76666666666667
2021-04-04,5,3,124,0,2021,4,4,1,121,96,105.14285714285714,108.3
2021-04-05,5,3,94,0,2021,4,5,2,97,146,105.57142857142857,109.23333333333333
2021-04-06,5,3,93,0,2021,4,6,3,102,135,105.14285714285714,107.5
2021-04-07,5,3,92,0,2021,4,7,4,98,105,103.85714285714286,106.1
2021-04-08,5,3,87,0,2021,4,8,5,100,116,103.0,105.66666666666667
2021-04-09,5,3,107,0,2021,4,9,6,85,88,101.14285714285714,104.7
2021-04-10,5,3,147,0,2021,4,10,7,133,87,104.28571428571429,105.33333333333333
2021-04-11,5,3,131,0,2021,4,11,1,124,97,106.28571428571429,107.33333333333333
2021-04-12,5,3,90,0,2021,4,12,2,94,114,107.28571428571429,108.46666666666667
2021-04-13,5,3,89,0,2021,4,13,3,93,132,106.71428571428571,107.66666666666667
2021-04-14,5,3,105,0,2021,4,14,4,92,108,106.14285714285714,106.23333333333333
2021-04-15,5,3,98,0,2021,4,15,5,87,92,108.0,106.13333333333334
2021-04-16,5,3,99,0,2021,4,16,6,107,103,109.57142857142857,106.33333333333333
2021-04-17,5,3,126,0,2021,4,17,7,147,100,108.42857142857143,106.2
2021-04-18,5,3,107,0,2021,4,18,1,131,94,105.42857142857143,107.06666666666666
2021-04-19,5,3,98,0,2021,4,19,2,90,110,102.0,107.5
2021-04-20,5,3,101,0,2021,4,20,3,89,140,103.14285714285714,107.1
2021-04-21,5,3,104,0,2021,4,21,4,105,109,104.85714285714286,105.8
2021-04-22,5,3,111,0,2021,4,22,5,98,112,104.71428571428571,105.63333333333334
2021-04-23,5,3,114,0,2021,4,23,6,99,104,106.57142857142857,105.6
2021-04-24,5,3,106,0,2021,4,24,7,126,99,108.71428571428571,105.93333333333334
2021-04-25,5,3,143,0,2021,4,25,1,107,103,105.85714285714286,106.16666666666667
2021-04-26,5,3,96,0,2021,4,26,2,98,123,111.0,107.5
2021-04-27,5,3,90,0,2021,4,27,3,101,121,110.71428571428571,106.6
2021-04-28,5,3,101,0,2021,4,28,4,104,97,109.14285714285714,105.56666666666666
2021-04-29,5,3,0,0,2021,4,29,5,111,102,108.71428571428571,105.7
2021-04-30,5,3,107,0,2021,4,30,6,114,98,92.85714285714286,102.3
2021-05-01,5,3,143,0,2021,5,1,7,106,100,91.85714285714286,102.6
2021-05-02,5,3,121,0,2021,5,2,1,143,85,97.14285714285714,104.03333333333333
2021-05-03,5,3,104,0,2021,5,3,2,96,133,94.0,105.23333333333333
2021-05-04,5,3,103,0,2021,5,4,3,90,124,95.14285714285714,104.26666666666667
2021-05-05,5,3,101,0,2021,5,5,4,101,94,97.0,103.56666666666666
2021-05-06,5,3,91,0,2021,5,6,5,0,93,97.0,103.8
2021-05-07,5,3,106,0,2021,5,7,6,107,92,110.0,103.73333333333333
2021-05-08,5,3,139,0,2021,5,8,7,143,87,109.85714285714286,104.2
2021-05-09,5,3,123,0,2021,5,9,1,121,107,109.28571428571429,105.93333333333334
2021-05-10,5,3,88,0,2021,5,10,2,104,147,109.57142857142857,106.46666666666667
2021-05-11,5,3,93,0,2021,5,11,3,103,131,107.28571428571429,104.5
2021-05-12,5,3,95,0,2021,5,12,4,101,90,105.85714285714286,103.23333333333333
2021-05-13,5,3,86,0,2021,5,13,5,91,89,105.0,103.4
2021-05-14,5,3,103,0,2021,5,14,6,106,105,104.28571428571429,103.3
2021-05-15,5,3,131,0,2021,5,15,7,139,98,103.85714285714286,103.23333333333333
2021-05-16,5,3,124,0,2021,5,16,1,123,99,102.71428571428571,104.33333333333333
2021-05-17,5,3,85,0,2021,5,17,2,88,126,102.85714285714286,105.16666666666667
2021-05-18,5,3,104,0,2021,5,18,3,93,107,102.42857142857143,103.8
2021-05-19,5,3,117,0,2021,5,19,4,95,98,104.0,103.7
2021-05-20,5,3,93,0,2021,5,20,5,86,101,107.14285714285714,104.33333333333333
2021-05-21,5,3,81,0,2021,5,21,6,103,104,108.14285714285714,104.06666666666666
2021-05-22,5,3,118,0,2021,5,22,7,131,111,105.0,103.3
2021-05-23,5,3,130,0,2021,5,23,1,124,114,103.14285714285714,103.53333333333333
2021-05-24,5,3,93,0,2021,5,24,2,85,106,104.0,104.06666666666666
2021-05-25,5,3,100,0,2021,5,25,3,104,143,105.14285714285714,103.63333333333334
2021-05-26,5,3,96,0,2021,5,26,4,117,96,104.57142857142857,102.2
2021-05-27,5,3,100,0,2021,5,27,5,93,90,101.57142857142857,102.2
2021-05-28,5,3,98,0,2021,5,28,6,81,101,102.57142857142857,102.53333333333333
2021-05-29,5,3,141,0,2021,5,29,7,118,0,105.0,102.43333333333334
2021-05-30,5,3,143,0,2021,5,30,1,130,107,108.28571428571429,107.13333333333334
2021-05-31,5,3,101,0,2021,5,31,2,93,143,110.14285714285714,108.33333333333333
2021-06-01,5,3,115,0,2021,6,1,3,100,121,111.28571428571429,106.93333333333334
2021-06-02,5,3,115,0,2021,6,2,4,96,104,113.42857142857143,106.73333333333333
2021-06-03,5,3,140,0,2021,6,3,5,100,103,116.14285714285714,107.1
2021-06-04,5,3,115,0,2021,6,4,6,98,101,121.85714285714286,108.33333333333333
2021-06-05,5,3,135,0,2021,6,5,7,141,91,124.28571428571429,108.8
2021-06-06,5,3,169,0,2021,6,6,1,143,106,123.42857142857143,110.26666666666667
2021-06-07,5,3,130,0,2021,6,7,2,101,139,127.14285714285714,112.36666666666666
2021-06-08,5,3,132,0,2021,6,8,3,115,123,131.28571428571428,112.06666666666666
2021-06-09,5,3,133,0,2021,6,9,4,115,88,133.71428571428572,112.36666666666666
2021-06-10,5,3,111,0,2021,6,10,5,140,93,136.28571428571428,113.86666666666666
2021-06-11,5,3,117,0,2021,6,11,6,115,95,132.14285714285714,114.46666666666667
2021-06-12,5,3,164,0,2021,6,12,7,135,86,132.42857142857142,115.2
2021-06-13,5,3,156,0,2021,6,13,1,169,103,136.57142857142858,117.8
2021-06-14,5,3,121,0,2021,6,14,2,130,131,134.71428571428572,119.56666666666666
2021-06-15,5,3,113,0,2021,6,15,3,132,124,133.42857142857142,119.23333333333333
2021-06-16,5,3,150,0,2021,6,16,4,133,85,130.71428571428572,118.86666666666666
2021-06-17,5,3,124,0,2021,6,17,5,111,104,133.14285714285714,121.03333333333333
2021-06-18,5,3,126,0,2021,6,18,6,117,117,135.0,121.7
2021-06-19,5,3,157,0,2021,6,19,7,164,93,136.28571428571428,122.0
2021-06-20,5,3,165,0,2021,6,20,1,156,81,135.28571428571428,124.13333333333334
2021-06-21,5,3,135,0,2021,6,21,2,121,118,136.57142857142858,126.93333333333334
2021-06-22,5,3,124,0,2021,6,22,3,113,130,138.57142857142858,127.5
2021-06-23,5,3,125,0,2021,6,23,4,150,93,140.14285714285714,127.3
2021-06-24,5,3,120,0,2021,6,24,5,124,100,136.57142857142858,128.36666666666667
2021-06-25,5,3,102,0,2021,6,25,6,126,96,136.0,129.03333333333333
2021-06-26,5,3,162,0,2021,6,26,7,157,100,132.57142857142858,129.23333333333332
2021-06-27,5,3,145,0,2021,6,27,1,165,98,133.28571428571428,131.3
2021-06-28,5,3,121,0,2021,6,28,2,135,141,130.42857142857142,132.86666666666667
2021-06-29,5,3,0,0,2021,6,29,3,124,143,128.42857142857142,132.2
2021-06-30,5,3,115,0,2021,6,30,4,125,101,110.71428571428571,127.43333333333334
2021-07-01,5,3,117,0,2021,7,1,5,120,115,109.28571428571429,127.9
2021-07-02,5,3,118,0,2021,7,2,6,102,115,108.85714285714286,127.96666666666667
2021-07-03,5,3,166,0,2021,7,3,7,162,140,111.14285714285714,128.06666666666666
2021-07-04,5,3,313,1,2021,7,4,1,145,115,111.71428571428571,128.93333333333334
2021-07-05,5,3,129,0,2021,7,5,2,121,135,135.71428571428572,135.53333333333333
2021-07-06,5,3,123,0,2021,7,6,3,0,169,136.85714285714286,135.33333333333334
2021-07-07,5,3,107,0,2021,7,7,4,115,130,154.42857142857142,133.8
2021-07-08,5,3,114,0,2021,7,8,5,117,132,153.28571428571428,133.03333333333333
2021-07-09,5,3,128,0,2021,7,9,6,118,133,152.85714285714286,132.43333333333334
2021-07-10,5,3,164,0,2021,7,10,7,166,111,154.28571428571428,132.26666666666668
2021-07-11,5,3,151,0,2021,7,11,1,313,117,154.0,134.03333333333333
2021-07-12,5,3,116,0,2021,7,12,2,129,164,130.85714285714286,135.16666666666666
2021-07-13,5,3,135,0,2021,7,13,3,123,156,129.0,133.56666666666666
2021-07-14,5,3,126,0,2021,7,14,4,107,121,130.71428571428572,132.86666666666667
2021-07-15,5,3,132,0,2021,7,15,5,114,113,133.42857142857142,133.03333333333333
2021-07-16,5,3,134,0,2021,7,16,6,128,150,136.0,133.66666666666666
2021-07-17,5,3,172,0,2021,7,17,7,164,124,136.85714285714286,133.13333333333333
2021-07-18,5,3,144,0,2021,7,18,1,151,126,138.0,134.73333333333332
2021-07-19,5,3,120,0,2021,7,19,2,116,157,137.0,135.33333333333334
2021-07-20,5,3,113,0,2021,7,20,3,135,165,137.57142857142858,134.1
2021-07-21,5,3,152,0,2021,7,21,4,126,135,134.42857142857142,132.36666666666667
2021-07-22,5,3,122,0,2021,7,22,5,132,124,138.14285714285714,132.93333333333334
2021-07-23,5,3,114,0,2021,7,23,6,134,125,136.71428571428572,132.86666666666667
2021-07-24,5,3,174,0,2021,7,24,7,172,120,133.85714285714286,132.5
2021-07-25,5,3,162,0,2021,7,25,1,144,102,134.14285714285714,134.3
2021-07-26,5,3,126,0,2021,7,26,2,120,162,136.71428571428572,136.3
2021-07-27,5,3,125,0,2021,7,27,3,113,145,137.57142857142858,135.1
2021-07-28,5,3,125,0,2021,7,28,4,152,121,139.28571428571428,134.43333333333334
2021-07-29,5,3,120,0,2021,7,29,5,122,0,135.42857142857142,134.56666666666666
2021-07-30,5,3,115,0,2021,7,30,6,114,115,135.14285714285714,138.56666666666666
2021-07-31,5,3,161,0,2021,7,31,7,174,117,135.28571428571428,138.56666666666666
2021-08-01,5,3,150,0,2021,8,1,1,162,118,133.42857142857142,140.03333333333333
2021-08-02,5,3,116,0,2021,8,2,2,126,166,131.71428571428572,141.1
2021-08-03,5,3,116,0,2021,8,3,3,125,313,130.28571428571428,139.43333333333334
2021-08-04,5,3,130,0,2021,8,4,4,125,129,129.0,132.86666666666667
2021-08-05,5,3,100,0,2021,8,5,5,120,123,129.71428571428572,132.9
2021-08-06,5,3,133,0,2021,8,6,6,115,107,126.85714285714286,132.13333333333333
2021-08-07,5,3,175,0,2021,8,7,7,161,114,129.42857142857142,133.0
2021-08-08,5,3,138,0,2021,8,8,1,150,128,131.42857142857142,135.03333333333333
2021-08-09,5,3,110,0,2021,8,9,2,116,164,129.71428571428572,135.36666666666667
2021-08-10,5,3,118,0,2021,8,10,3,116,151,128.85714285714286,133.56666666666666
2021-08-11,5,3,99,0,2021,8,11,4,130,116,129.14285714285714,132.46666666666667
2021-08-12,5,3,105,0,2021,8,12,5,100,135,124.71428571428571,131.9
2021-08-13,5,3,124,0,2021,8,13,6,133,126,125.42857142857143,130.9
2021-08-14,5,3,177,0,2021,8,14,7,175,132,124.14285714285714,130.83333333333334
2021-08-15,5,3,166,0,2021,8,15,1,138,134,124.42857142857143,132.33333333333334
2021-08-16,5,3,117,0,2021,8,16,2,110,172,128.42857142857142,133.4
2021-08-17,5,3,135,0,2021,8,17,3,118,144,129.42857142857142,131.56666666666666
2021-08-18,5,3,122,0,2021,8,18,4,99,120,131.85714285714286,131.26666666666668
2021-08-19,5,3,110,0,2021,8,19,5,105,113,135.14285714285714,131.33333333333334
2021-08-20,5,3,120,0,2021,8,20,6,124,152,135.85714285714286,131.23333333333332
2021-08-21,5,3,144,0,2021,8,21,7,177,122,135.28571428571428,130.16666666666666
2021-08-22,5,3,160,0,2021,8,22,1,166,114,130.57142857142858,130.9
2021-08-23,5,3,116,0,2021,8,23,2,117,174,129.71428571428572,132.43333333333334
2021-08-24,5,3,120,0,2021,8,24,3,135,162,129.57142857142858,130.5
2021-08-25,5,3,86,0,2021,8,25,4,122,126,127.42857142857143,129.1
2021-08-26,5,3,129,0,2021,8,26,5,110,125,122.28571428571429,127.76666666666667
2021-08-27,5,3,119,0,2021,8,27,6,120,125,125.0,127.9
